name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2022-06-22T02:00:00,28.5,33.1,24.3,78.19,0,0,,0,0,17.6,6.8,230,1007,89.6,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T03:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,22.3,13,240,1006,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T04:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,23,13,250,1006,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T05:00:00,28.1,32.3,24.1,79.03,0.022,100,rain,0,0,23.4,5.4,270,1006.9,76.5,19.8,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T06:00:00,28.1,31.4,23.1,74.41,0,0,,0,0,23.4,9.4,270,1007,30.2,10,0,0,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T07:00:00,29,33.7,24.1,74.52,0,0,,0,0,22.3,9.4,270,1008,30,10,6,0,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T08:00:00,29.3,34.6,24.6,75.84,0,0,,0,0,24.5,3.9,248,1008.6,89.4,19.8,106.5,0.4,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T09:00:00,30,36.3,25,74.63,0,0,,0,0,27,3.7,250,1009,50,10,236.5,0.9,2,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T10:00:00,31,36.7,24.1,66.57,0,0,,0,0,29.2,5.5,270,1009,50.5,10,384.3,1.4,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T11:00:00,31,37.5,24.8,69.26,0,0,,0,0,32.4,5.5,230,1009.2,89.6,19.8,503.2,1.8,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T12:00:00,31,39.2,26,74.8,0,0,,0,0,33.5,5.5,250,1008,90,10,577.8,2.1,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T13:00:00,30.1,37.6,26,79.1,0,0,,0,0,38.9,7.7,270,1008,50,10,788.8,2.8,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T14:00:00,30.5,36.7,24.7,71.11,1.127,100,rain,0,0,41.4,5.3,249,1008.4,89.7,19.8,768.3,2.8,8,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T15:00:00,32,39.3,25.1,66.64,0,0,,0,0,41,7.7,270,1007,30.2,10,558,2,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T16:00:00,31,37.9,25.1,70.53,0,0,,0,0,37.8,5.5,230,1007,89.5,10,529.5,1.9,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-22T17:00:00,30,36.5,25.3,76.21,0,0,,0,0,36,5.3,230,1008,89.7,19.9,361.7,1.3,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T18:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,29.9,22.3,230,1008,50,10,167.8,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T19:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,23.4,14.8,230,1008,50,10,32.2,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T20:00:00,28.8,33.8,24.6,77.83,0,0,,0,0,15.8,2.8,227,1009.7,80.6,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-22T21:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,13.3,16.6,220,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T22:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,12.2,13,210,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-22T23:00:00,28.3,33,24.6,80.33,0,0,,0,0,11.5,4,230,1010.2,33.3,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T00:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,10.1,9.4,170,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T01:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,9.7,11.2,150,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T02:00:00,27.1,30.7,24.6,86.21,0.066,100,rain,0,0,10.4,1.7,229,1008.7,89.6,18.1,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T03:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,10.4,9.4,150,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T04:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,11.9,7.6,160,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T05:00:00,25.8,25.8,24.4,91.68,0.449,100,rain,0,0,15.5,0.1,150,1008.8,88.3,18.1,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T06:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,17.3,5.4,180,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T07:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,18.7,7.6,170,1009,30,10,7.3,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T08:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,21.2,7.6,150,1009,90,10,106.5,0.4,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T09:00:00,29,34.7,25.1,79.12,0,0,,0,0,25.6,5.4,229,1010,50,10,260,0.9,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-23T10:00:00,30,35.2,24.1,70.4,0,0,,0,0,25.6,2,230,1010,30.2,10,375,1.3,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-23T11:00:00,31,36.7,24.2,67.27,5.074,100,rain,0,0,28.4,5.1,231,1009.6,62,19.9,546.1,2,5,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T12:00:00,31,37.9,25.1,70.53,0.002,100,rain,0,0,34.2,3.7,230,1008,30.2,10,670.6,2.4,7,,"Rain, Partially cloudy",rain,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-23T13:00:00,31,37.9,25.1,70.58,0,0,,0,0,37.8,3.7,260,1008,89.5,10,757.4,2.7,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-23T14:00:00,30.6,36.9,24.9,71.71,0,0,,0,0,37.8,5.8,228,1008.2,79.5,19.9,555.8,2,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T15:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,36.4,18.4,240,1008,50,10,521,1.9,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T16:00:00,31,37.9,25.1,70.53,0,0,,0,0,29.2,5.5,270,1007,50,10,351.7,1.3,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-06-23T17:00:00,30.7,36.2,24.1,67.9,0.006,100,rain,0,0,28.1,4.5,231,1008.3,86.1,19.9,366,1.3,4,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T18:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,25.2,16.6,240,1008,30,10,199.2,0.7,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T19:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,19.1,14.8,230,1008,30,10,41,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T20:00:00,29.1,35.7,26,83.24,0,0,,0,0,15.1,5.7,248,1009.4,75.4,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-23T21:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,14.8,16.6,230,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T22:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,18.4,14.8,230,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-23T23:00:00,28.6,35.1,26.3,87.51,0,0,,0,0,19.8,5.3,230,1010,51,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T00:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,13,14.8,240,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T01:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,21.2,14.8,240,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T02:00:00,28.3,34.7,26.4,89.32,0,0,,0,0,22.7,5.9,248,1008.6,50,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T03:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,22,11.2,240,1008,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T04:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,16.2,11.2,240,1008,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T05:00:00,28,33,25.3,85.06,0.028,100,rain,0,0,11.9,4.8,269,1008.5,50.2,18.1,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T06:00:00,27.1,30.8,25.1,88.84,0.2,100,rain,0,0,17.3,5.4,232.2,1008,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T07:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,20.9,7.6,240,1009,90,10,6.9,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T08:00:00,28.1,32.8,24.8,82.47,0.022,100,rain,0,0,16.2,5.4,266,1010.2,62,19.9,76.4,0.3,1,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T09:00:00,29.1,35.8,26.1,83.9,0.5,100,rain,0,0,25.6,18.4,240,1010,50,10,230.6,0.8,2,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T10:00:00,30.1,37.6,26.1,79.2,0,0,,0,0,34.2,11.2,270,1011,90,10,399.7,1.4,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T11:00:00,28.8,34,24.7,78.3,0.33,100,rain,0,0,43.6,8.9,288,1010.4,91,12.6,408.6,1.5,4,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T12:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,43.6,11.2,280,1010,50,10,581.7,2.1,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T13:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,47.5,18.4,260,1009,50,10,685.5,2.5,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T14:00:00,29.1,34.1,24.4,75.97,0.024,100,rain,0,0,45.7,8.9,310,1008.6,79.8,16.2,619.3,2.2,6,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T15:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,42.8,14.8,250,1007,50,10,504.8,1.8,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T16:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,45,16.6,240,1007,30,10,415,1.5,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T17:00:00,28.8,33.8,24.6,77.79,0.001,100,rain,0,0,42.1,7.6,266,1007.6,79.6,16.4,173.8,0.6,2,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T18:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,35.6,20.5,230,1007,50,10,158.3,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T19:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,21.6,16.6,230,1008,90,10,39.9,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T20:00:00,28.3,33,24.7,80.8,0,0,,0,0,15.5,5.5,266,1009.2,40.2,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-24T21:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,14,16.6,230,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T22:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,13.3,14.8,230,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-24T23:00:00,28,32.9,25.3,85.54,0,0,,0,0,14,5.3,266,1009.7,48,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T00:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,15.5,16.6,240,1009,96.6,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T01:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,23,16.6,230,1008,95.1,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T02:00:00,28,32.8,25.1,84.32,0.001,100,rain,0,0,22.7,5,270,1007.6,51,18.1,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T03:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,21.2,11.2,240,1007,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T04:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,25.2,9.4,240,1007,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T05:00:00,28,32.7,25,83.82,0,0,,0,0,27.7,11.9,266,1007.7,63.1,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T06:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,28.8,9.4,250,1007,50,10,0,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T07:00:00,28.1,33.7,26.1,88.92,0,0,,0,0,32.4,16.6,250,1007,90,10,6.4,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T08:00:00,29.8,35.2,24.5,73.3,0.018,100,rain,0,0,30.2,8.5,283,1009.1,50.3,18.1,45.9,0.2,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T09:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,29.5,11.2,260,1009,50,10,159.8,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T10:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,34.6,16.6,260,1009,50,10,373.8,1.3,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T11:00:00,29.8,36.6,25.6,78.1,0.988,100,rain,0,0,43.6,10.6,284,1009,60.1,19.8,517.2,1.9,5,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T12:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,46.8,22.3,250,1008,50,10,527.3,1.9,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T13:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,47.9,22.3,250,1008,50,10,683.9,2.5,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T14:00:00,31.3,37.7,24.7,68,0.042,100,rain,0,0,49.3,12.6,283,1006.9,50.9,19.8,699.6,2.5,7,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T15:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,49.7,22.3,260,1006,30,10,669.1,2.4,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T16:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,48.6,18.4,250,1005,30,10,453,1.6,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T17:00:00,30.1,35.8,24.5,72.38,0,0,,0,0,40.7,8.6,270,1005.9,58.4,19.9,323.3,1.2,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T18:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,38.5,18.4,250,1006,30,10,162.9,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T19:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,28.4,16.6,240,1006,30,10,39.3,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T20:00:00,28.6,33.7,24.9,80.25,0,0,,0,0,28.8,5.1,235,1007.6,45.4,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-25T21:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,29.2,16.6,250,1008,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T22:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,22,16.6,230,1008,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-25T23:00:00,28.1,31.7,23.3,75.08,0,0,,0,0,28.4,15.5,270,1008,28.1,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-06-26T00:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,25.2,18.4,240,1008,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-26T01:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,29.9,16.6,250,1008,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-06-26T02:00:00,27.4,31.3,24.7,85.08,0.198,100,rain,0,0,29.5,8.6,248,1007.1,88.2,12.9,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
