name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2023-01-12T04:00:00,22.1,22.1,20.1,88.44,0,0,,0,0,23,13,50,1010,35.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-12T05:00:00,22.8,22.8,19.7,82.47,0,0,,0,0,22.3,12.1,23,1010.7,50.2,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T06:00:00,23,23,20.1,83.34,0,0,,0,0,22,7.6,20,1011,0,7,0,0,0,,Clear,clear-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T07:00:00,23,23,20,83.29,0,0,,0,0,20.9,7.6,30,1012,0.3,7,0,0,0,,Clear,clear-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T08:00:00,24.6,24.6,22,85.54,0,0,,0,0,19.8,7.8,50,1012.7,89.1,9.4,84.8,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T09:00:00,26,26,18.1,61.57,0,0,,0,0,21.6,9.4,50,1013,0,9,291.9,1.1,3,,Clear,clear-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T10:00:00,28,29.3,19.1,58.2,0,0,,0,0,22,9.5,360,1013,0,8,544.5,2,5,,Clear,clear-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T11:00:00,29.3,30.4,18.7,53.05,0,0,,0,0,21.6,9.4,6,1012.7,80.1,11.1,712.1,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T12:00:00,30,31.4,19,51.77,0,0,,0,0,20.9,9.4,20,1013,0,8,859.7,3.1,9,,Clear,clear-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T13:00:00,30,30.9,18.1,48.66,0,0,,0,0,23.4,13,340,1010,30,10,938.2,3.4,9,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T14:00:00,30.4,31.2,18,47.41,0,0,,0,0,23.4,11.5,320,1009.5,48.9,18.1,921.7,3.3,9,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T15:00:00,30.1,32,20,55.01,0,0,,0,0,25.2,13,321,1008,30,10,818.3,2.9,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T16:00:00,30.1,31.4,19.1,51.74,0,0,,0,0,27,13,321,1008,30,10,663.3,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T17:00:00,27.9,29.6,20.2,62.94,0,0,,0,0,27.4,12.5,338,1009.5,58.7,18.1,442.1,1.6,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T18:00:00,27.1,28.6,20.1,65.58,0,0,,0,0,25.2,11.1,340,1009,94.7,10,214.8,0.8,2,,Overcast,cloudy,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T19:00:00,27.1,28.3,19.1,61.62,0,0,,0,0,19.4,7.6,10,1010,0,9,26.2,0.1,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-12T20:00:00,26.6,26.6,19.2,63.63,0,0,,0,0,18,5.2,5,1011.3,54.3,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-12T21:00:00,25.1,25.1,19.1,69.41,0,0,,0,0,18.4,5.5,360,1012,100,10,0,0,0,,Overcast,cloudy,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-12T22:00:00,24.1,24.1,20.1,78.36,0,0,,0,0,18.4,14.8,30,1012,100,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-12T23:00:00,24.6,24.6,19.3,72.36,0,0,,0,0,18.7,5.4,6,1011.4,47.9,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T00:00:00,23.1,23.1,19.1,78.22,0,0,,0,0,18,9.4,30,1012,99.5,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T01:00:00,22.1,22.1,19.1,83.11,0,0,,0,0,18.4,7.6,10,1011,100,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T02:00:00,22.8,22.8,19,79.03,0,0,,0,0,16.9,4.1,360,1010,47.9,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T03:00:00,21.1,21.1,19.1,88.36,0,0,,0,0,16.6,9.4,20,1010,98.5,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T04:00:00,21.1,21.1,19.1,88.36,0,0,,0,0,15.1,7.6,20,1010,95.9,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T05:00:00,21.6,21.6,18.6,83.07,0,0,,0,0,14,2.1,6,1010.4,39,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T06:00:00,21,21,19,88.36,0,0,,0,0,13.3,1.9,30,1011,100,10,0,0,0,,Overcast,cloudy,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T07:00:00,22,22,19.1,83.23,0,0,,0,0,13.7,3.7,30,1012,0,10,0,0,0,,Clear,clear-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T08:00:00,24.3,24.3,18.9,71.95,0,0,,0,0,17.3,5.6,50,1013.1,27.7,19.8,78.1,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T09:00:00,27,28.2,19.1,61.83,0,0,,0,0,20.2,7.6,50,1013,40.5,10,294.9,1.1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T10:00:00,26.1,26.1,20.1,69.56,0,0,,0,0,21.2,16.6,30,1013,11.9,10,525,1.9,5,,Clear,clear-day,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T11:00:00,29.6,30.6,18.3,50.7,0,0,,0,0,21.2,1.9,48,1012.5,10.1,19.9,709.1,2.6,7,,Clear,clear-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T12:00:00,30.1,32,20,55.05,0,0,,0,0,20.2,5.4,290,1011,30,10,709.1,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T13:00:00,31.1,33.1,20,51.99,0,0,,0,0,20.2,7.5,290,1010,30,10,821.5,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T14:00:00,29.5,31.8,20.9,60,0,0,,0,0,19.1,7.5,293,1009.7,85.8,19.9,825.9,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T15:00:00,29.1,31.5,21.1,61.99,0,0,,0,0,18,7.6,340,1009,30,10,777.7,2.8,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T16:00:00,29.1,32.1,22.1,65.99,0,0,,0,0,17.3,5.5,320,1009,30,10,639.3,2.3,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-13T17:00:00,28.5,31.4,22.1,68.54,0,0,,0,0,16.9,5.5,320,1009.9,79.6,19.9,436.9,1.6,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T18:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,15.5,9.4,340,1009,30,10,203.2,0.7,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T19:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,11.2,5.4,328.4,1010,30,10,25.4,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T20:00:00,27.1,29.7,22.6,76.56,0,0,,0,0,9,5.2,321,1011.9,58.5,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-13T21:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,9.7,5.4,360,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T22:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,10.4,11.2,40,1013,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-13T23:00:00,26.3,26.3,22.8,80.82,0,0,,0,0,10.4,0.3,23,1012,54.2,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T00:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,10.1,7.6,60,1012,16.4,10,0,0,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T01:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,10.8,9.4,50,1011,20,10,0,0,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T02:00:00,24.6,24.6,21.9,85.31,0,0,,0,0,10.8,0.1,64,1010.4,10,11.1,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T03:00:00,23.1,23.1,21.1,88.52,0,0,,0,0,10.4,1.8,60.2,1010,38.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T04:00:00,23.1,23.1,21.1,88.52,0,0,,0,0,9.4,7.6,30,1010,38.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T05:00:00,24,24,21.5,86.02,0,0,,0,0,9,1.8,6,1010.8,90,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T06:00:00,24,24,21.1,83.4,0,0,,0,0,10.1,1.9,40,1011,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T07:00:00,24,24,21.1,83.46,0,0,,0,0,10.4,1.9,40,1012,50.5,10,0,0,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T08:00:00,25.7,25.7,21.4,77.24,0,0,,0,0,14.8,2.3,47,1012.7,33.4,19.8,74.9,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T09:00:00,28,30.2,21.1,65.96,0,0,,0,0,17.6,5.5,20,1013,30,10,289.8,1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T10:00:00,29,32.1,22.1,66.03,0,0,,0,0,18,1.9,50,1012,30,10,519.9,1.9,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T11:00:00,29.9,33.5,22.4,64.33,0,0,,0,0,18,8.9,348,1011.8,32.2,12.8,678.5,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T12:00:00,30.1,33.4,22.1,62.33,0,0,,0,0,18,14.7,321,1011,30,10,820.4,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T13:00:00,31.1,35.6,23.1,62.51,0,0,,0,0,20.2,18.3,321,1009,30,10,887.2,3.2,9,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T14:00:00,30.4,34.2,22.5,63.04,0,0,,0,0,20.5,20.8,321,1008.6,14.1,15.5,831.6,3,8,,Clear,clear-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T15:00:00,30.1,34.3,23.1,66.15,0,0,,0,0,21.2,25.8,320,1008,30.2,10,614.8,2.2,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T16:00:00,29.1,32.9,23.1,70.07,0,0,,0,0,20.5,18.3,320,1008,30.2,10,572.1,2.1,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T17:00:00,28.8,32.8,23.4,72.35,0.006,100,rain,0,0,19.8,17.6,319,1009.3,88.3,19.8,303.8,1.1,3,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T18:00:00,28.1,32.1,24,78.82,0,0,,0,0,17.3,22.2,340,1010,30.2,10,146.5,0.5,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-14T19:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,15.5,7.6,350,1010,30,10,20.9,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T20:00:00,27.5,30.9,23.8,80.35,0,0,,0,0,14.4,12,356,1011.6,36,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-14T21:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,14.8,9.4,10,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T22:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,14.8,7.6,10,1012,90.1,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-14T23:00:00,26.1,26.1,23.6,86.21,0,0,,0,0,13.3,5.2,133,1011.4,12.6,15.5,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T00:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,11.9,9.4,40,1012,97.4,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T01:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,10.8,13,50,1011,93.2,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T02:00:00,24.8,24.8,22.6,87.53,0,0,,0,0,11.2,1.9,50,1009.9,36.7,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T03:00:00,23.1,23.1,21.1,88.52,0,0,,0,0,11.9,5.4,30,1010,97,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T04:00:00,23.1,23.1,21.1,88.52,0,0,,0,0,11.2,5.4,20,1009,94.7,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T05:00:00,24,24,22,88.83,0,0,,0,0,10.4,1.8,28,1009.8,58.9,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T06:00:00,24,24,22.1,88.72,0,0,,0,0,8.6,1.8,40,1010,90,8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-15T07:00:00,22.1,22.1,21.1,94.06,0,0,,0,0,7.9,5.4,50,1010,83.8,10,0,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T08:00:00,25.8,25.8,22.3,81.05,0,0,,0,0,12.6,2.2,50,1011.4,31.1,19.8,72,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T09:00:00,28,32.8,25,83.85,0,0,,0,0,14.8,0.1,50,1012,86.1,10,276.3,1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-15T10:00:00,29.1,32.9,23.1,70.12,0,0,,0,0,15.1,11.2,40,1012,74,10,503.1,1.8,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T11:00:00,29.8,35,24.2,71.8,0,0,,0,0,15.1,5.6,266,1011.1,48.9,15.5,623,2.2,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T12:00:00,30.1,34.3,23.1,66.19,0,0,,0,0,15.5,5.4,290,1010,30.2,10,709,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-15T13:00:00,30.1,34.3,23.1,66.19,0,0,,0,0,17.6,5.4,270,1009,30.2,10,833.9,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-15T14:00:00,29.3,33.5,23.4,70.29,0,0,,0,0,21.2,9.3,314,1008.9,75.1,19.6,654.9,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T15:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,22.3,13,252.2,1009,30,10,493.4,1.8,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T16:00:00,29.1,32.9,23.1,70.12,0,0,,0,0,20.5,5.4,340,1008,30,10,304.8,1.1,3,,Partially cloudy,partly-cloudy-day,43467099999
"University of Moratuwa, Sri lanka",2023-01-15T17:00:00,28.1,31.8,23.6,76.52,0,0,,0,0,16.2,5.4,320,1009.2,99.5,19.3,208.8,0.8,2,,Overcast,cloudy,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T18:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,11.5,3.6,112.1,1010,50,9,65.8,0.2,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2023-01-15T19:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,12.6,7.6,340,1010,50,10,11.3,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T20:00:00,26.6,26.6,24.8,89.36,0.711,100,rain,0,0,11.5,0,103.4,1011.3,89.7,15.3,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-15T21:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,11.2,3.6,96.8,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T22:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,12.2,5.4,10,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-15T23:00:00,25.2,25.2,23.6,91.33,0.001,100,rain,0,0,14,3.4,138,1011.8,82,15.3,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-16T00:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,11.2,5.4,90,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-16T01:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,6.1,3.6,40,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-16T02:00:00,24.9,24.9,23.8,93.58,0,0,,0,0,5.8,3.2,20,1009.8,89.5,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2023-01-16T03:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,5,5.4,30,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2023-01-16T04:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,4.7,5.4,20,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
