name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2022-09-12T17:00:00,29.5,34.2,23.9,71.72,0,0,,0,0,32.8,4,235,1007.9,41.1,19.9,368.4,1.3,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-12T18:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,28.4,3.7,240,1008,50,10,188.4,0.7,2,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-12T19:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,20.2,13,230,1008,50,10,26.7,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-12T20:00:00,27.8,31.8,24.3,81.48,0,0,,0,0,11.9,0.7,230,1009.6,39.8,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-12T21:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,9.4,9.4,220,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-12T22:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,7.2,11.2,190,1010,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-12T23:00:00,27.6,31.1,23.9,80.23,0,0,,0,0,7.2,5.7,230,1010.5,53.6,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T00:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,7.6,16.6,220,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T01:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,13.7,16.6,230,1010,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T02:00:00,27.3,30.6,23.8,81.45,0,0,,0,0,13.3,5.3,203,1009.8,41.9,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T03:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,11.2,11.2,230,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T04:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,12.2,14.8,220,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T05:00:00,27,30.1,24.2,84.57,0,0,,0,0,12.2,3.6,230,1010,53.2,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T06:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,9,3.6,209.4,1010,30,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T07:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,9.4,0,207.5,1010,50,9,7.2,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T08:00:00,28,32.8,25.1,83.9,0,0,,0,0,12.2,5.4,269,1011,50,10,95,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T09:00:00,28.1,32.8,25,83.74,0,0,,0,0,18.4,5.5,230,1012,50,10,319.1,1.1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T10:00:00,30,35.2,24.1,70.4,0,0,,0,0,26.6,5.5,230,1012,50,10,458.2,1.6,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T11:00:00,30,35.3,24.2,71.08,0.526,100,rain,0,0,26.6,5.3,266,1011.6,51.2,19.9,608.9,2.2,6,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T12:00:00,31,36.7,24.1,66.44,0,0,,0,0,29.2,3.8,220,1010,89.5,10,843.2,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T13:00:00,31,36.7,24.1,66.44,0,0,,0,0,29.2,7.7,200,1009,50,10,810.5,2.9,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T14:00:00,31,36.2,23.7,65.26,0,0,,0,0,29.9,7.9,199,1009.2,41.1,19.9,729.2,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T15:00:00,31.1,35.6,23.1,62.55,0,0,,0,0,30.2,5.5,230,1008,50,10,669.9,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T16:00:00,31,36.7,24.1,66.44,0,0,,0,0,30.2,5.5,230,1008,30.2,10,469.9,1.7,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T17:00:00,29.9,34.9,24,70.71,0,0,,0,0,28.8,6.2,230,1009.1,42,19.9,355.5,1.3,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T18:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,27.7,5.5,230,1009,50,10,192.1,0.7,2,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T19:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,23.4,3.7,220,1010,50,9,23.4,0.1,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T20:00:00,28,32.3,24.5,81.36,0,0,,0,0,14.4,3.7,225,1010.9,30,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-13T21:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,12.6,16.6,210,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-13T22:00:00,28,32,24.1,78.98,0,0,,0,0,10.4,5.5,200,1011,30,9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-13T23:00:00,27.5,31.1,24.1,81.98,0,0,,0,0,9.4,2.1,187,1011.5,13.6,18.1,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-14T00:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,9.4,9.4,180,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T01:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,10.1,5.4,160,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T02:00:00,26.2,26.2,24.5,90.56,0,0,,0,0,10.1,1.7,180,1010.8,89.2,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-14T03:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,9.7,7.6,170,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T04:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.8,7.6,170,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T05:00:00,25.6,25.6,24.5,93.99,9.628,100,rain,0,0,10.4,0.1,150,1011.4,62.3,15.4,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-14T06:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.4,3.6,177.2,1011,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T07:00:00,27,30.7,25,88.9,0,0,,0,0,10.1,3.6,180,1012,30.2,9,7.5,0,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T08:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,15.1,7.6,160,1013,50,10,121.3,0.4,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T09:00:00,30,36.3,25.1,74.73,0,0,,0,0,22,3.7,200,1013,89.5,10,295.8,1.1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T10:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,23.8,18.4,230,1014,50,10,512.2,1.8,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T11:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,25.2,22.3,240,1013,50,10,712,2.6,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T12:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,27.4,24.1,220,1012,50,10,841,3,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T13:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,32,22.3,230,1012,50,10,753.3,2.7,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T14:00:00,31,36.7,24.1,66.48,0,0,,0,0,33.1,7.7,230,1010,50,10,840.4,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T15:00:00,31,36.7,24.1,66.48,0,0,,0,0,32.8,9.5,230,1010,50,10,720.5,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T16:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,32,11.3,230,1010,50,10,590.1,2.1,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T17:00:00,30,35.2,24.1,70.35,0,0,,0,0,31,9.5,230,1011,50,10,387.1,1.4,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T18:00:00,28.1,32.1,24.1,78.87,0,0,,0,0,28.8,5.5,230,1011,50,9,183.2,0.7,2,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-09-14T19:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,22.7,16.6,230,1011,90,10,21.7,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T20:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,15.8,16.6,230,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T21:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,13,16.6,220,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T22:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,11.2,18.4,210,1013,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-14T23:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,11.2,14.8,190,1014,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T00:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,10.4,11.2,180,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T01:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,13.3,11.2,190,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T02:00:00,27.1,30.3,24.1,83.46,0,0,,0,0,15.1,5.8,226,1011.8,61.8,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-15T03:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,14.4,7.6,140,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T04:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,13.3,5.4,170,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T05:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,12.2,5.4,150,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T06:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.8,7.6,170,1012,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T07:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.1,5.4,160,1013,50,10,8.1,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T08:00:00,28.8,33.7,24.5,77.85,0,0,,0,0,13.3,7.7,226,1014.2,88.2,19.9,127.7,0.5,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-15T09:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,17.6,16.6,230,1014,50,10,324.7,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T10:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,19.8,16.6,230,1014,50,10,503.2,1.8,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T11:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,21.6,16.6,250,1014,50,10,618,2.2,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T12:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,25.6,16.6,240,1013,30,10,931.9,3.4,9,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T13:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,29.2,16.6,250,1012,50,10,861.7,3.1,9,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T14:00:00,31,37,24.4,67.79,0,0,,0,0,29.9,10.5,248,1011.1,59.8,19.9,771.9,2.8,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-15T15:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,30.6,16.6,250,1011,50,10,725.3,2.6,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T16:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,31,11.2,260,1010,50,10,591.7,2.1,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T17:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,29.9,14.8,240,1010,50,10,374.2,1.3,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T18:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,27,9.4,260,1010,50,10,186.6,0.7,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T19:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,20.9,7.6,240,1011,30,10,22.5,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T20:00:00,27.8,31.7,24.1,79.99,0,0,,0,0,13.3,5.2,262,1011.6,74,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-15T21:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,10.8,5.4,250,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T22:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,9.4,5.4,250,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-15T23:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,7.9,5.4,250,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-16T00:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,7.9,7.6,250,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-16T01:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,8.6,11.2,230,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-16T02:00:00,27.3,30.8,24.3,83.99,0,0,,0,0,8.3,4.8,249,1010.9,50.9,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-09-16T03:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,9.7,7.6,150,1010,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-09-16T04:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.1,5.4,170,1010,30,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
