name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2022-12-02T16:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,14.8,9.4,340,1006,50,10,187.3,0.7,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-02T17:00:00,26.9,30.3,24.7,87.69,5.359,100,rain,0,0,13.7,20.8,325,1007.8,99.9,3.5,129.5,0.5,1,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-02T18:00:00,25.1,25.1,24.1,94.19,11,100,rain,0,0,11.2,5.4,50,1007,90,9,36.3,0.1,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-02T19:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,11.2,5.4,20,1009,50,9,1.9,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-02T20:00:00,24.4,24.4,23.8,96.59,43.829,100,rain,0,0,8.3,0,360,1010.6,100,10.9,0,0,0,,"Rain, Overcast",rain,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-02T21:00:00,25.1,25.1,24.1,94.19,5,100,rain,0,0,10.8,9.4,190,1011,50,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-02T22:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,12.2,5.4,100,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-02T23:00:00,24.2,24.2,23.6,96.69,0.484,100,rain,0,0,14,0.4,90,1010.6,51,9.3,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T00:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,14.4,5.4,90,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T01:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,8.6,0,148.1,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T02:00:00,24.2,24.2,23.3,95.23,0,0,,0,0,8.3,0.1,16,1008.8,14.6,15.4,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T03:00:00,24.1,24.1,24.1,100,0,0,,0,0,7.6,3.6,120,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T04:00:00,23.9,23.9,23.2,95.87,0,0,,0,0,7.6,1.8,337.4,1009,39.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"University of Moratuwa, Sri lanka",2022-12-03T05:00:00,23.7,23.7,23.1,96.88,0,0,,0,0,6.8,0,12.1,1008.7,10,17.5,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T06:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,8.6,3.6,50,1009,45.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T07:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,10.8,5.4,40,1010,30,10,3.5,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T08:00:00,25.2,25.2,23.6,91.04,0,0,,0,0,13,0.5,50,1010.8,79.6,9.3,72.2,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T09:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,13,9.4,60,1011,50,10,215,0.8,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T10:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,13.3,3.6,359.1,1011,90,10,412,1.5,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T11:00:00,30,35.2,24.1,70.91,0,0,,0,0,17.6,5.4,267,1010,79.5,9.4,653.1,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T12:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,18.4,7.6,30,1010,50,10,720.7,2.6,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T13:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,22.3,5.4,314.4,1008,50,10,741.6,2.7,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T14:00:00,30.2,35.6,24.2,70,0,0,,0,0,22.7,10.5,266,1006.9,79.8,18.1,495.8,1.8,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T15:00:00,27.1,30.2,24.1,83.68,6,100,rain,0,0,20.9,11.2,240,1006,50,10,278.1,1,3,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T16:00:00,26.8,29.7,24.3,86.2,0,0,,0,0,17.3,4,227.9,1007,100,,170.9,0.6,2,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-12-03T17:00:00,26.5,26.5,24.3,88.01,2.063,100,rain,0,0,11.5,7.8,6,1008.5,99.5,7,122.8,0.4,1,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T18:00:00,23.1,23.1,23.1,100,44,100,rain,0,0,11.2,7.6,60,1008,90,8,36.6,0.1,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T19:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,10.8,7.6,150,1009,50,9,1.7,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-03T20:00:00,24.5,24.5,23.6,94.87,11.432,100,rain,0,0,12.2,3.3,91,1011.1,88.3,14.5,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-03T21:00:00,24.3,24.3,23.5,95.3,0,0,,0,0,14.8,2.9,121.1,1012,86.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"University of Moratuwa, Sri lanka",2022-12-03T22:00:00,24.3,24.3,23.2,93.59,0,0,,0,0,15.1,3.2,97.5,1012,57.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"University of Moratuwa, Sri lanka",2022-12-03T23:00:00,24,24,23.3,95.74,0,0,,0,0,12.2,0,93.1,1010.7,10,16.3,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T00:00:00,24.1,24.1,23,93.58,0,0,,0,0,12.6,4,89.6,1011,30.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"University of Moratuwa, Sri lanka",2022-12-04T01:00:00,23.1,23.1,23.1,100,0,0,,0,0,8.6,1.8,40,1010,51,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T02:00:00,23.3,23.3,22.8,96.86,0,0,,0,0,8.3,0,99.8,1009.2,10,14.2,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T03:00:00,23.1,23.1,23.1,100,0,0,,0,0,7.9,3.6,88,1008,0,9,0,0,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T04:00:00,23.5,23.5,22.5,94.13,0,0,,0,0,8.3,3.6,63.2,1009,94.9,,0,0,0,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-12-04T05:00:00,23.1,23.1,22.3,95.64,0,0,,0,0,9.4,3.2,51,1009.4,31.9,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T06:00:00,23.1,23.1,22.1,94.11,0,0,,0,0,9.4,3.6,67.5,1009,0,9,0,0,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T07:00:00,23.1,23.1,22.1,94.11,0,0,,0,0,8.3,1.8,65.2,1010,30,9,4.1,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T08:00:00,26,26,23.8,87.64,0,0,,0,0,13,1.6,91,1011.4,59.9,18.1,121.7,0.4,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T09:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,14.8,3.6,84.1,1011,30,10,350,1.3,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T10:00:00,28.1,33.7,26.1,88.92,0,0,,0,0,14.8,5.4,134.1,1012,30,10,550.2,2,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T11:00:00,29.8,33.6,22.6,65.11,0,0,,0,0,19.1,7.1,263,1011.1,59.8,19.9,666,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T12:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,20.2,3.6,200.4,1011,90,10,833.6,3,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T13:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,21.2,11.2,240,1009,50,10,686.2,2.5,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T14:00:00,30.3,35.1,23.6,67.6,0,0,,0,0,23.4,11,231,1007.5,80.6,19.8,590,2.1,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T15:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,23.4,13,240,1007,50,10,357.7,1.3,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T16:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,24.1,11.2,250,1007,50,10,208.4,0.8,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T17:00:00,27.8,32,24.6,82.88,0.871,100,rain,0,0,21.6,6.8,272,1008.5,99.5,7.6,96.5,0.3,1,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T18:00:00,25.1,25.1,24.1,94.19,2,100,rain,0,0,15.5,3.6,196.6,1009,50,7,19.2,0.1,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T19:00:00,24.1,24.1,24.1,100,0,0,,0,0,13.7,7.6,30,1010,50,8,1.2,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T20:00:00,23.2,23.2,22.7,96.73,92.658,100,rain,0,0,10.8,0,230,1012.7,99.5,7.9,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-04T21:00:00,25.1,25.1,24.1,94.19,25,100,rain,0,0,8.3,5.4,160,1012,50,8,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T22:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,9.4,7.6,160,1013,50,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-04T23:00:00,23.6,23.6,23.1,97.19,7.774,100,rain,0,0,11.9,0,135.5,1012.2,89.3,14.6,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T00:00:00,24.1,24.1,23.1,94.15,7,100,rain,0,0,12.2,5.4,50,1012,30,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T01:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,14,7.6,100,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T02:00:00,23.1,23.1,22.6,97.38,0,0,,0,0,13,5,50,1009.9,42.4,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T03:00:00,23.1,23.1,23.1,100,0,0,,0,0,11.5,3.6,83,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T04:00:00,23.1,23.1,23.1,100,0,0,,0,0,10.1,0,275.4,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T05:00:00,23.1,23.1,22.6,96.98,0,0,,0,0,8.3,3.2,50,1010.4,88.4,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T06:00:00,23.1,23.1,23.1,100,0,0,,0,0,4.3,0,42.2,1010,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T07:00:00,23.1,23.1,23.1,100,0,0,,0,0,5.8,3.6,60,1011,30,9,2.9,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T08:00:00,25.1,25.1,23.1,88.94,0,0,,0,0,11.9,0.1,109,1012.7,62.1,18.1,83.9,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T09:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,15.5,5.4,140,1013,30,10,286.2,1,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T10:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,16.9,5.4,60,1013,30,10,457.3,1.6,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T11:00:00,30,33.1,21.8,61.39,0,0,,0,0,18,3.8,328,1011.9,58.6,19.8,666.2,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T12:00:00,30.1,35.2,24.1,70.3,0,0,,0,0,18.7,5.4,20,1012,30,10,763.6,2.7,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T13:00:00,31.1,35.6,23.1,62.51,0,0,,0,0,14,7.6,350,1010,50,10,567.8,2,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T14:00:00,31,34.7,22.1,59.15,0,0,,0,0,14.4,3.8,280,1007.9,79.6,19.8,597.5,2.2,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T15:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,14,7.6,260,1008,50,10,346.8,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T16:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,13.7,5.4,256.8,1008,50,10,260.9,0.9,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T17:00:00,29,32.4,22.6,68.41,0.028,100,rain,0,0,13,1.6,1,1009.4,99.5,14.9,158.2,0.6,2,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T18:00:00,26.8,29.8,24.6,87.76,0,0,,0,0,10.1,3.2,114.4,1010,100,,54.3,0.2,0,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-12-05T19:00:00,26.8,29.8,24.6,87.76,0,0,,0,0,8.6,4.3,116.7,1011,99.6,,1.6,0,0,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-12-05T20:00:00,26.6,26.6,24.9,90.24,0.963,100,rain,0,0,11.2,0,148.8,1011.1,89.6,15.2,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-05T21:00:00,26.1,26.1,25.1,94.24,0.2,100,rain,0,0,12.6,0,163.7,1011,50,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T22:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,13.3,5.4,140,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-05T23:00:00,25.6,25.6,24.6,94.22,0,0,,0,0,11.2,0,146.4,1011.3,76.5,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-06T00:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,12.6,0,137.9,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-06T01:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,6.5,3.6,155.4,1011,99,10,0,0,0,,Overcast,cloudy,43450099999
"University of Moratuwa, Sri lanka",2022-12-06T02:00:00,25.1,25.1,24.3,95.7,0,0,,0,0,6.1,0,50,1009.9,57.8,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-12-06T03:00:00,24.1,24.1,23.1,94.15,0,0,,0,0,5,3.6,196.2,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-12-06T04:00:00,24,24,23.2,95.29,0,0,,0,0,4,1.1,345.9,1009,100,,0,0,0,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-12-06T05:00:00,24.6,24.6,23.6,94.32,0,0,,0,0,4.7,0,40,1009.6,30,14.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
