name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2022-04-01T10:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,26.3,11.2,190,1012,50,10,474.6,1.7,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T11:00:00,32.3,38.2,23.9,61.04,0,0,,0,0,26.6,7.4,187,1011.3,40.2,19.9,588,2.1,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-01T12:00:00,32.1,40.8,26.1,70.67,0,0,,0,0,26.6,20.5,240,1011,50,10,799.3,2.9,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T13:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,26.3,20.5,240,1011,50,10,786.5,2.8,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T14:00:00,32.3,39.2,24.7,63.97,0,0,,0,0,26.3,7.8,225,1008.8,30.5,19.8,631.8,2.3,6,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-01T15:00:00,31.1,39.3,26.1,74.8,0,0,,0,0,27.7,18.4,240,1008,50,10,690.9,2.5,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T16:00:00,31.1,39.3,26.1,74.8,0,0,,0,0,27.4,16.6,250,1008,50,10,517.9,1.9,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T17:00:00,30.6,36.4,24.4,69.41,0.167,100,rain,0,0,25.6,5.7,230,1008.4,90,19.6,316.4,1.1,3,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-01T18:00:00,30.1,37.6,26.1,79.2,0,0,,0,0,22.3,11.2,250,1008,50,10,158.8,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T19:00:00,29.1,35.8,26.1,83.9,0,0,,0,0,18,14.8,240,1008,50,10,27.6,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T20:00:00,26.6,26.6,25.2,91.8,8.769,100,rain,0,0,13,0.5,222,1010.7,51.3,12.8,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-01T21:00:00,28.1,33.7,26.1,88.92,0,0,,0,0,13,9.4,110,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T22:00:00,27.1,31.4,26.1,94.28,0,0,,0,0,13,7.6,150,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-01T23:00:00,26.9,30,24.5,86.85,0,0,,0,0,14.4,0.1,98,1011.8,50,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T00:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,15.5,7.6,140,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T01:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,12.6,1.8,165.8,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T02:00:00,26.3,26.3,23.4,83.77,7.872,100,rain,0,0,13,3.4,142,1010.2,84.1,12.8,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T03:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,13.3,5.4,140,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T04:00:00,26.1,26.1,26.1,100,0,0,,0,0,13.3,7.6,170,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T05:00:00,25.9,25.9,24.2,90.19,0,0,,0,0,13,4.8,90,1010.3,62.1,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T06:00:00,26.1,26.1,26.1,100,0,0,,0,0,12.6,5.4,130,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T07:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,11.9,7.6,130,1011,50,9,3.4,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T08:00:00,28.8,33.7,24.6,77.97,0,0,,0,0,15.5,3.6,95,1012.9,39,14.5,119.8,0.4,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T09:00:00,29.1,35.8,26.1,83.9,0,0,,0,0,17.6,11.2,150,1013,30,10,328.7,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T10:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,20.5,9.4,140,1013,50,10,576.2,2.1,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T11:00:00,32.1,37.4,23.4,59.97,0,0,,0,0,21.6,8.9,255,1012.6,41.7,19.8,794.3,2.9,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T12:00:00,30.1,37.6,26.1,79.2,0,0,,0,0,23,14.8,260,1013,50,10,908.2,3.3,9,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T13:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,24.8,13,260,1012,30,10,928,3.3,9,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T14:00:00,32.5,39,24.4,62.52,0,0,,0,0,25.6,3.5,199,1009.7,32.5,19.8,896.5,3.2,9,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T15:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,28.8,14.8,250,1009,30,10,818,2.9,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T16:00:00,30.1,35.6,24.4,71.58,0,0,,0,0,28.8,11.9,240.2,1009,60.6,,665.1,2.4,7,,Partially cloudy,partly-cloudy-day,remote
"University of Moratuwa, Sri lanka",2022-04-02T17:00:00,30.6,36.9,24.8,71.54,0,0,,0,0,29.2,3.3,201,1009.4,89.5,19.6,419.2,1.5,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T18:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,25.9,9.4,240,1009,50,10,143.2,0.5,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T19:00:00,29.1,35.8,26.1,83.9,0,0,,0,0,15.1,14.8,230,1009,30,10,31.6,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T20:00:00,29.3,35,24.9,76.93,0,0,,0,0,7.6,0,320,1011.5,58,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-02T21:00:00,29.1,35.8,26.1,83.9,0,0,,0,0,9.7,7.6,200,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T22:00:00,28.1,32.8,25.1,83.79,0,0,,0,0,9.7,9.4,140,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-02T23:00:00,27.7,31.6,24.3,81.91,0,0,,0,0,9.7,0.3,134,1011.5,58.6,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T00:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,9.4,7.6,110,1012,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T01:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,9.7,9.4,140,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T02:00:00,26.9,29.9,24.1,84.39,0,0,,0,0,9.4,0.1,127,1009.8,87.8,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T03:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,9.7,5.4,60,1010,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T04:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,10.4,7.6,130,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T05:00:00,26.4,26.4,23.9,86.02,0,0,,0,0,11.2,0,162,1009.8,33.5,7.6,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T06:00:00,27,30.2,24.1,83.8,0,0,,0,0,11.5,0,148.3,1010,89.3,9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-04-03T07:00:00,28,32,24.1,79.09,0,0,,0,0,12.2,0,134.5,1011,30,10,3.8,0,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-04-03T08:00:00,29.5,34.9,24.6,74.88,0,0,,0,0,16.9,0.2,230,1011.6,30.2,19.9,111.5,0.4,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T09:00:00,31,37.9,25.1,70.58,0,0,,0,0,20.5,0.1,180,1012,30.2,10,324.9,1.2,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-04-03T10:00:00,32,36.9,23.1,59.18,0,0,,0,0,20.9,3.6,240,1012,30.2,10,549.1,2,5,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-04-03T11:00:00,32.1,38.4,24.3,63.33,0,0,,0,0,20.5,3.5,259,1011.4,27.9,19.8,659.9,2.4,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T12:00:00,33,38.2,23.1,55.97,0,0,,0,0,21.2,9.4,250,1010,30,10,866.2,3.1,9,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-04-03T13:00:00,32.1,39.3,25.1,66.59,0,0,,0,0,24.8,14.8,250,1010,30,10,987,3.6,10,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T14:00:00,32.9,39.9,24.6,61.53,0,0,,0,0,28.4,9.4,210,1008.2,31.5,19.9,967.3,3.5,10,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T15:00:00,32.1,39.3,25.1,66.59,0,0,,0,0,28.8,14.8,232.1,1008,30,10,814.2,2.9,8,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T16:00:00,32.1,39.3,25.1,66.59,0,0,,0,0,32.8,13,250,1007,30,10,557.9,2,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T17:00:00,31.7,38,24.4,65.17,0,0,,0,0,27.4,2.1,277,1008.5,88.4,19.8,269.6,1,3,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T18:00:00,31.1,36.7,24.1,66.39,0,0,,0,0,16.9,11.2,250,1008,50,10,122.1,0.4,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T19:00:00,30.1,36.3,25.1,74.64,0,0,,0,0,11.5,11.2,240,1008,50,9,20,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T20:00:00,26.7,29.7,24.6,88.6,0.558,100,rain,0,0,9,3.6,85,1010.7,91.1,7.3,0,0,0,,"Rain, Overcast",rain,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-03T21:00:00,26.1,26.1,26.1,100,0.6,100,rain,0,0,11.2,9.4,90,1011,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T22:00:00,26.1,26.1,26.1,100,0,0,,0,0,10.4,7.6,70,1010,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-03T23:00:00,26.5,26.5,24.3,87.91,0.011,100,rain,0,0,8.6,0,76,1010.2,75.3,19.9,0,0,0,,"Rain, Partially cloudy",rain,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T00:00:00,27,31.3,26.1,95.11,0,0,,0,0,7.9,12.1,119,1010.4,54.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"AVHP,43450099999"
"University of Moratuwa, Sri lanka",2022-04-04T01:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,7.9,5.4,70,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T02:00:00,26.1,26.1,23.8,87.35,0,0,,0,0,6.8,0.1,103,1008.7,14.6,19.8,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T03:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,8.3,3.6,95.7,1008,28.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T04:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,10.1,3.6,99.9,1009,19.6,10,0,0,0,,Clear,clear-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T05:00:00,25.2,25.2,23.6,90.99,0,0,,0,0,12.6,0,230,1009.3,10.2,19.8,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T06:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,14,5.4,106.8,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T07:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,15.5,7.6,111.5,1010,30,9,3.8,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T08:00:00,27.7,31.6,24.2,81.16,0,0,,0,0,18.7,0.7,97,1011.5,29.9,19.8,91,0.3,1,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T09:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,20.2,9.4,130,1011,30,10,310.9,1.1,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T10:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,21.6,7.6,190,1012,30,10,515,1.9,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T11:00:00,32.5,38.3,23.8,60.18,0,0,,0,0,21.6,7.6,230,1011.3,39.2,19.8,726.9,2.6,7,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T12:00:00,32.1,38,24.1,62.73,0,0,,0,0,21.6,14.8,230,1011,50,10,740.9,2.7,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T13:00:00,32.1,39.3,25.1,66.59,0,0,,0,0,23.8,16.6,250,1010,50,10,873.2,3.1,9,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T14:00:00,32.7,40,24.8,63.15,0,0,,0,0,27.7,9.8,269,1008.6,41.5,19.8,839.9,3,8,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T15:00:00,31.1,39.3,26.1,74.8,0,0,,0,0,31,16.6,260,1008,30,10,671.2,2.4,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T16:00:00,31.1,39.3,26.1,74.8,0,0,,0,0,29.9,18.4,250,1008,30,10,433.5,1.6,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T17:00:00,30.9,36.8,24.3,67.81,0.006,100,rain,0,0,27,9,96,1009.6,80.6,18,159,0.6,2,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T18:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,17.3,22.3,200,1009,50,10,67.6,0.2,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T19:00:00,26.1,26.1,26.1,100,0,0,,0,0,13.7,14.8,170,1011,90,9,8.1,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T20:00:00,27.1,30.2,23.8,82.32,0.003,100,rain,0,0,13.7,3.3,111,1011.8,98.7,10.8,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-04T21:00:00,25.1,25.1,25.1,100,0.1,100,rain,0,0,14,9.4,60,1012,90,9,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T22:00:00,26.1,26.1,26.1,100,0,0,,0,0,15.5,7.6,40,1012,90,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-04T23:00:00,26.8,29.5,23.6,82.82,0,0,,0,0,17.3,0.1,58,1013.1,88.9,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T00:00:00,25.1,25.1,25.1,100,1,100,rain,0,0,16.2,0,115,1013,90,9,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T01:00:00,25.1,25.1,25.1,100,0,0,,0,0,15.8,3.6,120.6,1012,90,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T02:00:00,27.5,30.6,23.5,78.87,0,0,,0,0,13.3,0.1,160,1011.3,88.8,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T03:00:00,26.1,26.1,26.1,100,0,0,,0,0,11.9,5.4,250,1011,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T04:00:00,26.1,26.1,26.1,100,0,0,,0,0,11.5,7.6,130,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T05:00:00,26.5,26.5,24.2,86.99,0,0,,0,0,11.2,0.1,69,1011,86.3,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T06:00:00,25.1,25.1,25.1,100,0,0,,0,0,12.6,5.4,80,1011,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T07:00:00,25.1,25.1,25.1,100,0,0,,0,0,14,5.4,80,1012,30,10,1.6,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T08:00:00,29,33,23.2,70.99,0,0,,0,0,14.4,5.2,138,1013.2,36.7,19.8,29.8,0.1,0,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T09:00:00,29.1,35.8,26.1,83.9,0,0,,0,0,15.1,7.6,130,1013,30,10,165.7,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T10:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,15.5,9.4,170,1014,50,10,345.4,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T11:00:00,31.5,36.9,23.7,63.32,0,0,,0,0,16.2,5.8,248,1012.9,40.1,19.9,391.8,1.4,4,,Partially cloudy,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T12:00:00,31.1,37.9,25.1,70.48,0,0,,0,0,16.2,9.4,320,1013,50,10,457,1.6,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T13:00:00,30.2,36.3,24.9,73.33,0,0,,0,0,21.2,6.8,242.7,1013,53.5,,709,2.6,7,,Partially cloudy,partly-cloudy-day,remote
"University of Moratuwa, Sri lanka",2022-04-05T14:00:00,30.9,36.8,24.4,68.21,0.06,100,rain,0,0,23.4,8.5,282,1009.9,89.6,10.9,813.5,2.9,8,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T15:00:00,31.1,39.3,26.1,74.8,0,0,,0,0,23.4,13,270,1010,50,10,653.3,2.4,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T16:00:00,30.1,37.6,26.1,79.2,0,0,,0,0,23,11.2,244.4,1011,50,10,341.4,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T17:00:00,26.2,26.2,25.2,94.22,21.432,100,rain,0,0,18,3.2,200,1010.7,99.8,6.2,223.9,0.8,2,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T18:00:00,25.1,25.1,25.1,100,0.4,100,rain,0,0,12.6,7.6,100,1011,90,10,80.1,0.3,1,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T19:00:00,25.1,25.1,25.1,100,0,0,,0,0,7.6,7.6,80,1012,50,10,13.3,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T20:00:00,25.2,25.2,23.7,91.39,0.273,100,rain,0,0,12.6,1.7,51,1012.8,97.7,10,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-05T21:00:00,24.1,24.1,24.1,100,2,100,rain,0,0,13,11.2,80,1013,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T22:00:00,25.1,25.1,25.1,100,0,0,,0,0,14.4,3.6,81.1,1013,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-05T23:00:00,24.9,24.9,23.4,91.49,0,0,,0,0,14.4,0.1,96,1012.7,12.5,15.2,0,0,0,,Clear,clear-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-06T00:00:00,25.1,25.1,25.1,100,0,0,,0,0,11.2,0,99.7,1013,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-06T01:00:00,24.1,24.1,24.1,100,0,0,,0,0,7.6,3.6,113.1,1012,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-04-06T02:00:00,24.4,24.4,23.2,92.95,0,0,,0,0,7.9,0,160,1011.2,30,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-04-06T03:00:00,24.1,24.1,24.1,100,0,0,,0,0,9.4,3.6,140.1,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
