name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"University of Moratuwa, Sri lanka",2022-08-02T18:00:00,26.1,26.1,23.7,86.65,0,0,,0,0,50.4,21.2,256.7,1006,99.5,,58.3,0.2,1,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-08-02T19:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,50,22.3,250,1005,90,10,12.2,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-02T20:00:00,25.7,25.7,24,90.71,1.974,100,rain,0,0,47.9,17.1,245,1006.9,90.7,9.1,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-02T21:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,45.4,24.1,250,1006,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-02T22:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,42.8,20.5,250,1007,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-02T23:00:00,24.5,24.5,23.6,94.48,6.156,100,rain,0,0,40.3,25.7,270,1007.3,99.5,5.6,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T00:00:00,25.6,25.6,23.8,89.8,0,0,,0,0,38.5,20.2,269.8,1008,100,,0,0,0,,Overcast,cloudy,remote
"University of Moratuwa, Sri lanka",2022-08-03T01:00:00,25.1,25.1,23.1,88.68,0,0,,0,0,44.6,18.4,260,1006,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T02:00:00,25.8,25.8,22.6,82.5,1.914,100,rain,0,0,46.4,26.1,265,1006,90.1,9.1,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T03:00:00,26.1,26.1,23.1,83.57,0.4,100,rain,0,0,45,22.3,260,1005,50,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T04:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,46.4,18.4,250,1005,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T05:00:00,26.3,26.3,22.9,81.22,0.006,100,rain,0,0,48.2,14.1,266,1005.7,90.7,19.8,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T06:00:00,25.1,25.1,23.1,88.68,0.1,100,rain,0,0,47.9,18.4,250,1005,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T07:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,48.2,14.8,260,1006,90,10,1.7,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T08:00:00,27.1,30.2,23.6,81.09,0.005,100,rain,0,0,34.6,5.7,231,1007.5,99.8,7.2,39.3,0.1,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T09:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,46.1,20.5,250,1007,90,10,163.8,0.6,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T10:00:00,28.1,31.4,23.1,74.31,0,0,,0,0,55.1,18.4,250,1007,90,10,234.2,0.8,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T11:00:00,28.6,33.1,24.2,76.92,0.036,100,rain,0,0,59,10.8,252,1007.5,91.1,9.3,300.2,1.1,3,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T12:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,64.4,18.4,240,1007,90,10,591.2,2.1,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T13:00:00,29.1,32.9,23.1,70.12,0,0,,0,0,61.6,16.6,250,1007,90,10,400.6,1.4,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T14:00:00,29.5,34.3,23.9,71.69,0.006,100,rain,0,0,57.2,12.8,231,1005.9,81.3,9.3,415.9,1.5,4,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T15:00:00,27.1,30.8,25.1,88.84,2,100,rain,0,0,55.8,24.1,240,1005,90,10,604.3,2.2,6,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T16:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,53.6,18.4,240,1005,90,10,431.6,1.6,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T17:00:00,25.8,25.8,23.8,88.73,8.545,100,rain,0,0,50.4,10.8,253,1006,99.5,8.8,239.7,0.9,2,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T18:00:00,27.1,30.2,24.1,83.68,6,100,rain,0,0,43.9,18.4,250,1005,50,10,157.7,0.6,2,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T19:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,45.7,20.5,250,1006,90,10,28.6,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T20:00:00,26.5,26.5,23.1,81.54,0.017,100,rain,0,0,46.8,12.4,248,1007.6,98.3,9.3,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-03T21:00:00,26.1,26.1,23.1,83.57,0.1,100,rain,0,0,43.9,16.6,250,1007,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T22:00:00,25.1,25.1,24.1,94.19,0,0,,0,0,46.4,14.8,250,1008,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-03T23:00:00,26.1,26.1,23.6,86.1,0.935,100,rain,0,0,47.2,12.6,248,1009,99.8,11.1,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T00:00:00,25.1,25.1,23.1,88.68,1,100,rain,0,0,45.7,16.6,250,1008,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T01:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,45.7,16.6,240,1008,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T02:00:00,26.3,26.3,22.9,81.43,0.054,100,rain,0,0,47.5,20.4,271,1007.6,97.7,10.9,0,0,0,,"Rain, Overcast",rain,"43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T03:00:00,26.1,26.1,23.1,83.57,0.3,100,rain,0,0,45.7,24.1,240,1007,50,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T04:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,45.4,20.5,250,1006,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T05:00:00,26.2,26.2,23.3,84.24,0.264,100,rain,0,0,44.6,12.8,248,1007.7,94.9,9.3,0,0,0,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T06:00:00,26.1,26.1,24,88.7,0,0,,0,0,42.8,13,250,1007,50,7,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999"
"University of Moratuwa, Sri lanka",2022-08-04T07:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,43.2,20.5,250,1007,50,10,5.7,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T08:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,38.2,22.3,250,1008,50,10,90.1,0.3,1,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T09:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,48.2,22.3,240,1009,50,10,246,0.9,2,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T10:00:00,29.1,32.9,23.1,70.12,0,0,,0,0,56.9,16.6,250,1009,30,10,475,1.7,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T11:00:00,28.9,33.5,24.1,75.38,0.723,100,rain,0,0,56.2,9.6,248,1009,89.4,11.1,398.3,1.4,4,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T12:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,46.8,24.1,240,1008,30,10,256.1,0.9,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T13:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,50,22.3,240,1008,90,10,616,2.2,6,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T14:00:00,28.8,32.6,23.2,71.97,0.002,100,rain,0,0,46.1,11.2,248,1007.7,99.8,10.8,569.6,2.1,6,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T15:00:00,29.1,33.7,24.1,74.47,0,0,,0,0,56.9,20.5,250,1007,90,10,651.7,2.3,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T16:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,60.5,11.2,260,1006,30,10,430.3,1.5,4,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T17:00:00,26.4,26.4,24.3,88.08,6.291,100,rain,0,0,58.3,14.3,253,1007.7,99.9,9.1,304,1.1,3,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T18:00:00,27.1,30.2,24.1,83.68,6,100,rain,0,0,51.5,18.4,260,1007,90,10,163,0.6,2,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T19:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,49.7,16.6,250,1008,90,10,36.5,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T20:00:00,26.8,29.8,24.1,85.19,0.018,100,rain,0,0,42.1,11.7,243,1009,89.7,11.1,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-04T21:00:00,26.1,26.1,24.1,88.76,1,100,rain,0,0,45,18.4,250,1009,90,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T22:00:00,24.1,24.1,24.1,100,0,0,,0,0,50.4,18.4,260,1010,90,9,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-04T23:00:00,26.7,26.7,23.1,80.98,0,0,,0,0,52.6,15.6,283,1009.6,97.3,11.1,0,0,0,,Overcast,cloudy,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T00:00:00,26.1,26.1,24.1,88.76,10,100,rain,0,0,51.5,22.3,270,1009,50,10,0,0,0,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T01:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,46.1,14.8,270,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T02:00:00,26.7,26.7,22.9,79.98,0,0,,0,0,47.5,14,283,1008.5,97.3,11.1,0,0,0,,Overcast,cloudy,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T03:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,40.3,11.2,260,1008,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T04:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,34.2,11.2,250,1008,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T05:00:00,26.6,26.6,23.3,81.93,0,0,,0,0,29.9,13.5,266,1009,99.4,11.1,0,0,0,,Overcast,cloudy,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T06:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,29.9,13,260,1008,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T07:00:00,26.1,26.1,23.1,83.57,0,0,,0,0,43.6,11.2,250,1009,90,10,4.9,0,0,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T08:00:00,27.2,30.5,23.9,82.13,0.317,100,rain,0,0,43.9,10.5,249,1010.2,99.9,7.9,52,0.2,1,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T09:00:00,27.1,30.2,24.1,83.68,0.1,100,rain,0,0,44.6,14.8,250,1010,90,10,121.4,0.4,1,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T10:00:00,25.1,25.1,25.1,100,0,0,,0,0,49.3,18.4,260,1010,90,6,335.3,1.2,3,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T11:00:00,28.9,34,24.7,78.38,1.88,100,rain,0,0,53.6,20.3,231,1009.5,80.9,10,570.8,2.1,6,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T12:00:00,28.1,32.1,24.1,78.93,2,100,rain,0,0,53.6,14.8,250,1010,90,10,562.7,2,6,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T13:00:00,29.1,34.7,25.1,79.07,0,0,,0,0,52.2,16.6,240,1009,50,10,652.6,2.3,7,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T14:00:00,29.2,34.8,24.8,77.33,0.077,100,rain,0,0,58.3,17.3,231,1008,89.7,10,619.9,2.2,6,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T15:00:00,26.1,26.1,25.1,94.24,3,100,rain,0,0,57.6,11.2,260,1007,90,8,523,1.9,5,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T16:00:00,28.1,32.1,24.1,78.93,0,0,,0,0,54,14.8,260,1007,50,10,464.1,1.7,5,,Partially cloudy,partly-cloudy-day,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T17:00:00,28,32.5,24.6,81.64,0.002,100,rain,0,0,50,9.2,231,1007.6,90.7,4.4,264.5,1,3,,"Rain, Overcast",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T18:00:00,27.1,30.8,25.1,88.84,3,100,rain,0,0,42.8,14.8,260,1008,90,10,96.4,0.3,1,,"Rain, Partially cloudy",rain,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T19:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,37.8,13,240,1008,90,10,30.9,0.1,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T20:00:00,26.6,26.6,24.6,89,1.755,100,rain,0,0,40.3,8.7,231,1009.2,85,10,0,0,0,,"Rain, Partially cloudy",rain,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-05T21:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,37.1,13,230,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T22:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,35.6,13,240,1010,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-05T23:00:00,26.6,26.6,24.8,89.74,0,0,,0,0,32.8,3.7,231,1009.4,89.7,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-06T00:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,32.8,16.6,230,1009,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-06T01:00:00,27.1,30.8,25.1,88.84,0,0,,0,0,27,16.6,240,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-06T02:00:00,26.8,29.9,24.2,85.47,0,0,,0,0,27.4,9.4,231,1008.2,88.6,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"43450099999,43467099999,43486099999,43466099999"
"University of Moratuwa, Sri lanka",2022-08-06T03:00:00,27.1,30.2,24.1,83.68,0,0,,0,0,27,16.6,240,1008,90,8,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
"University of Moratuwa, Sri lanka",2022-08-06T04:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,27.4,20.5,230,1007,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,43450099999
